Group	Codon_freq	Foreground_Species	Background_Species	ω_value_M0	lnL_M0	np_M0	ω_value_branch_neutral_foreground	ω_value_branch_neutral_background	lnL_bneutral	np_bneutral	ω_value_branchfree_foreground	ω_value_branchfree_background	lnL_bfree	np_bfree	pvalm0_bfree	pavalbne_bfree
Artiodactyla	F1x4	Bison_bison	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32573	-4501.290736	73	1	0.32804	-4502.490171	73	0.0001	0.32796	-4499.944425	74	0.100813797995314	0.024043497554664
Artiodactyla	F3x4	Bison_bison	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.2089	-4455.771301	73	0.0001	0.20887	-4452.490355	74	0.114100054388754	0.010418553645171
Artiodactyla	F1x4	Bos_indicus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32573	-4501.290736	73	1	0.32422	-4500.912356	73	0.77972	0.32421	-4500.892362	74	0.372067446080211	0.841504045512906
Artiodactyla	F3x4	Bos_indicus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20647	-4453.637711	73	0.48565	0.20646	-4453.480109	74	0.472130208027948	0.574504221981066
Artiodactyla	F1x4	Bos_mutus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32309	-4500.245329	73	999	0.32312	-4499.587135	74	0.075656393699477	0.251241321980284
Artiodactyla	F3x4	Bos_mutus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20574	-4452.620221	73	999	0.20575	-4452.185652	74	0.078009104112523	0.351194057233736
Artiodactyla	F1x4	Bos_taurus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32669	-4502.032899	73	0.19468	0.32663	-4501.072176	74	0.666482710712004	0.165697341803112
Artiodactyla	F3x4	Bos_taurus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20805	-4455.208112	73	0.12118	0.20802	-4453.637267	74	0.652574275860344	0.07631469482853
Artiodactyla	F1x4	Bubalus_bubalis	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32671	-4502.040219	73	0.19294	0.32665	-4501.068858	74	0.660943102422958	0.163373288155125
Artiodactyla	F3x4	Bubalus_bubalis	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20804	-4455.196819	73	0.1225	0.20801	-4453.641455	74	0.659366531786203	0.077778188508141
Artiodactyla	F1x4	Bubalus_carabanensis	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32574	-4501.164923	73	102.95727	0.32574	-4501.164778	74	0.981460506887878	0.986413172239702
Artiodactyla	F3x4	Bubalus_carabanensis	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20742	-4453.738328	73	59.74257	0.20742	-4453.738176	74	0.976713823076351	0.98608911212123
Artiodactyla	F1x4	Budorcas_taxicolor	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32573	-4501.290736	73	1	0.32733	-4502.560768	73	0.14773	0.32759	-4500.900521	74	0.377009662768572	0.068421266854305
Artiodactyla	F3x4	Budorcas_taxicolor	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20865	-4456.154466	73	0.0829	0.20873	-4453.382279	74	0.398566801054765	0.01854018699956
Artiodactyla	F1x4	Camelus_bactrianus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32558	-4501.381554	73	0.38194	0.32555	-4501.15871	74	0.910357402482222	0.504389799355528
Artiodactyla	F3x4	Camelus_bactrianus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20727	-4454.153215	73	0.25808	0.20725	-4453.726673	74	0.877246771390361	0.355681350663131
Artiodactyla	F1x4	Camelus_dromedarius	Vicugna_pacos,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32807	-4502.502542	73	0.0001	0.32797	-4500.048354	74	0.135057412282367	0.026726758526378
Artiodactyla	F3x4	Camelus_dromedarius	Vicugna_pacos,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20886	-4455.726598	73	0.0001	0.20882	-4452.549844	74	0.123093136572653	0.011714942118681
Artiodactyla	F1x4	Camelus_ferus	Vicugna_pacos,Camelus_dromedarius,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32574	-4501.165113	73	0.0001	0.32574	-4501.16495	74	0.988829981064295	0.985594601891637
Artiodactyla	F3x4	Camelus_ferus	Vicugna_pacos,Camelus_dromedarius,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20742	-4453.738577	73	68.56067	0.20742	-4453.738564	74	0.993044291755418	0.995931588707587
Artiodactyla	F1x4	Capra_hircus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32849	-4503.357997	73	0.10606	0.32881	-4500.552276	74	0.268275377453391	0.017843573281142
Artiodactyla	F3x4	Capra_hircus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20945	-4457.219187	73	0.0589	0.20956	-4452.962581	74	0.212834239394502	0.00352577176983
Artiodactyla	F1x4	Catagonus_wagneri	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa	0.32574	-4501.165048	73	1	0.32718	-4507.934053	73	0.25476	0.33149	-4500.907314	74	0.472781333041231	0.000177684921331
Artiodactyla	F3x4	Catagonus_wagneri	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa	0.20742	-4453.738602	73	1	0.2038	-4462.657055	73	0.19081	0.20863	-4453.710503	74	0.812609332896685	2.33666263343083E-05
Artiodactyla	F1x4	Cervus_canadensis	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32686	-4501.952431	73	0.0001	0.32685	-4500.552697	74	0.268439852586299	0.094295589870566
Artiodactyla	F3x4	Cervus_canadensis	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20809	-4454.712414	73	0.0001	0.20812	-4453.147876	74	0.277060595364004	0.07690731881248
Artiodactyla	F1x4	Cervus_elaphus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32687	-4501.824604	73	0.0001	0.32685	-4500.554649	74	0.269204101042631	0.111001113374629
Artiodactyla	F3x4	Cervus_elaphus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.20742	-4453.738602	73	1	0.20812	-4454.731014	73	0.0001	0.20813	-4453.137569	74	0.272909142150897	0.074231109111351
Artiodactyla	F1x4	Delphinapterus_leucas	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Hippopotamus_amphibius,Moschus_berezovskii,Bos_mutus,Bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus,Rangifer_tarandus,Giraffa_camelopardalis,Phacochoerus_africanus,Sus_scrofa,Catagonus_wagneri	0.32574	-4501.165048	73	1	0.32425	-4500.927687	73	0.77042	0.32425	-4500.906012	74	0.471665272604534	0.835067633492921
